Index,Company,Type_name,Ram,Weight,Price,Touchscreen,IPS,PPI,Cpu_brand,Gpu_brand,HDD,SSD,Hybrid,Flash_storage,OS
965,Dell,Notebook,4,2.25,272.89,0,0,100.45466986113652,Intel Core i3,AMD,1000,0,0,0,Others
966,Dell,Notebook,4,1.9,483.52,0,0,100.45466986113652,Intel Core i5,Intel,500,0,0,0,Windows
967,HP,Notebook,4,2.04,401.46,0,0,141.21199808219862,Intel Core i3,Intel,500,0,0,0,Windows
968,Dell,Gaming,32,4.42,1845.57,0,1,127.33567457123112,Intel Core i7,Nvidia,1000,256,0,0,Windows
969,Lenovo,Notebook,6,2.4,407.33,0,0,141.21199808219862,Intel Core i5,Nvidia,0,256,0,0,Windows
970,Dell,2 in 1 Convertible,16,1.22,1112.97,1,0,276.053530085501,Intel Core i7,Intel,0,512,0,0,Windows
971,Dell,Ultrabook,8,1.5,1150.46,1,0,209.8006828649808,Intel Core i7,Intel,0,256,0,0,Windows
972,Dell,Gaming,32,4.42,1641.02,0,0,127.33567457123112,Intel Core i7,Nvidia,1000,256,0,0,Windows
973,Toshiba,Notebook,8,1.95,691.57,0,0,157.3505121487356,Intel Core i5,Intel,0,256,0,0,Windows
974,Asus,Gaming,16,2.73,1201.41,0,0,127.33567457123112,Intel Core i7,Nvidia,1000,256,0,0,Windows
975,HP,Notebook,8,2.04,573.77,0,1,141.21199808219862,Intel Core i5,Nvidia,1000,128,0,0,Windows
976,Lenovo,Notebook,4,1.7,587.25,0,0,111.93520355955212,Intel Core i5,Intel,0,0,508,0,Windows
977,Asus,2 in 1 Convertible,16,2.3,1054.36,1,0,282.42399616439724,Intel Core i7,Nvidia,2000,512,0,0,Windows
979,Asus,Gaming,16,2.99,1025.05,0,0,127.33567457123112,Intel Core i7,Nvidia,1000,256,0,0,Windows
980,Dell,2 in 1 Convertible,12,2.19,761.32,1,1,141.21199808219862,Intel Core i7,Intel,0,512,0,0,Windows
981,Toshiba,Notebook,4,1.2,700.37,0,0,165.6321180513006,Intel Core i5,Intel,0,128,0,0,Windows
982,Lenovo,Notebook,6,2.2,321.76,0,0,141.21199808219862,AMD Processor,AMD,0,256,0,0,Windows
983,Fujitsu,Notebook,4,2.3,380.37,0,0,100.45466986113652,Intel Core i5,Intel,0,256,0,0,Windows
984,Toshiba,Notebook,4,1.75,536.26,0,0,111.93520355955212,Intel Core i5,Intel,500,0,0,0,Windows
985,Dell,Notebook,4,2.25,351.06,0,0,100.45466986113652,Intel Core i5,AMD,500,0,0,0,Windows
986,HP,Notebook,8,2.04,472.38,0,0,141.21199808219862,Intel Core i5,Intel,1000,0,0,0,Windows
987,Lenovo,Gaming,8,2.5,696.85,0,1,141.21199808219862,Intel Core i7,Nvidia,1000,128,0,0,Windows
988,Dell,Notebook,8,2.36,438.97,0,0,100.45466986113652,Intel Core i7,AMD,1000,0,0,0,Windows
989,Dell,Notebook,8,1.6,655.82,0,0,157.3505121487356,Intel Core i5,Intel,0,128,0,0,Windows
990,HP,Netbook,8,0.97,1118.24,0,0,176.23257360658386,Other Intel Processor,Intel,0,512,0,0,Windows
991,HP,Notebook,4,2.1,292.45,0,0,141.21199808219862,Intel Core i3,AMD,1000,128,0,0,Windows
992,Lenovo,Notebook,4,1.9,158.6,0,0,100.45466986113652,Other Intel Processor,Intel,0,128,0,0,Others
993,Lenovo,Notebook,8,2.3,790.62,0,0,141.21199808219862,Intel Core i5,Intel,0,256,0,0,Windows
995,Asus,Notebook,8,1.4,673.99,0,0,276.053530085501,Intel Core i5,Intel,0,256,0,0,Windows
996,HP,Ultrabook,8,1.11,790.62,1,1,165.6321180513006,Intel Core i7,Intel,0,256,0,0,Windows
997,Acer,Notebook,4,2.4,222.71,0,0,100.45466986113652,Other Intel Processor,Intel,500,0,0,0,Windows
998,Asus,Gaming,16,2.5,1054.36,0,0,141.21199808219862,Intel Core i7,Nvidia,1000,256,0,0,Windows
999,HP,Ultrabook,8,1.48,1224.32,0,0,157.3505121487356,Intel Core i7,Intel,0,512,0,0,Windows
1000,Acer,Gaming,8,2.7,738.46,0,1,141.21199808219862,Intel Core i7,Nvidia,1000,128,0,0,Windows
1001,HP,Notebook,8,1.34,696.85,0,1,165.6321180513006,Intel Core i5,Intel,0,256,0,0,Windows
1002,Dell,Notebook,4,2.18,320.59,0,0,100.45466986113652,Intel Core i3,Intel,0,128,0,0,Windows
1003,HP,Notebook,4,1.64,456.56,0,0,111.93520355955212,Intel Core i5,Intel,500,0,0,0,Windows
1004,Toshiba,Notebook,4,1.2,700.37,0,0,165.6321180513006,Intel Core i5,Intel,0,128,0,0,Windows
1005,HP,Notebook,4,1.48,644.68,0,0,111.93520355955212,Intel Core i5,Intel,0,256,0,0,Windows
1006,HP,Notebook,4,1.95,706.23,0,0,157.3505121487356,Intel Core i5,Intel,0,256,0,0,Windows
1007,HP,Ultrabook,8,1.43,849.23,0,0,157.3505121487356,Intel Core i7,Intel,0,256,0,0,Windows
1008,HP,Notebook,8,1.64,614.95,0,0,157.3505121487356,Intel Core i5,Nvidia,0,256,0,0,Windows
1009,HP,Notebook,4,1.64,400.88,0,0,111.93520355955212,Intel Core i3,Intel,500,0,0,0,Windows
1010,Dell,Gaming,8,2.65,556.19,0,0,141.21199808219862,Intel Core i5,Nvidia,0,0,1000,0,Windows
1011,HP,Ultrabook,4,1.26,901.98,0,0,176.23257360658386,Intel Core i5,Intel,500,0,0,0,Windows
1012,HP,Notebook,4,1.48,931.87,0,0,157.3505121487356,Intel Core i5,Intel,0,256,0,0,Windows
1013,HP,Ultrabook,8,1.54,1106.06,0,0,157.3505121487356,Intel Core i7,Intel,0,256,0,0,Windows
1014,HP,Notebook,4,1.49,468.86,0,0,117.82653006268644,Intel Core i3,Intel,500,0,0,0,Windows
1015,Toshiba,Notebook,8,1.5,709.16,0,0,117.82653006268644,Intel Core i5,Intel,0,256,0,0,Windows
1016,HP,Notebook,4,2.04,451.28,0,0,100.45466986113652,Intel Core i3,Intel,0,256,0,0,Windows
1017,Lenovo,Notebook,16,2.4,1739.49,0,1,254.67134914246225,Intel Core i7,Nvidia,0,512,0,0,Windows
1018,Toshiba,Notebook,8,1.47,873.26,0,1,157.3505121487356,Intel Core i5,Intel,0,256,0,0,Windows
1019,HP,Notebook,8,1.43,1306.37,0,0,157.3505121487356,Intel Core i7,Intel,0,256,0,0,Windows
1020,Dell,2 in 1 Convertible,4,2.08,466.51,1,1,141.21199808219862,Intel Core i3,Intel,1000,0,0,0,Windows
1021,Toshiba,Ultrabook,8,1.2,931.87,0,0,165.6321180513006,Intel Core i5,Intel,0,256,0,0,Windows
1022,HP,Notebook,8,1.11,673.41,0,1,165.6321180513006,Intel Core i5,Intel,0,256,0,0,Windows
1023,HP,Notebook,8,1.64,694.76,0,0,157.3505121487356,Intel Core i7,Nvidia,0,256,0,0,Windows
1024,Dell,Notebook,8,2.09,613.3,0,0,141.21199808219862,Intel Core i5,Intel,500,0,0,0,Windows
1025,HP,Ultrabook,4,1.26,913.7,0,0,125.36742798669836,Intel Core i5,Intel,0,256,0,0,Windows
1026,HP,Notebook,4,2.31,696.85,0,0,111.93520355955212,Intel Core i5,Intel,500,0,0,0,Windows
1027,HP,Notebook,4,1.95,621.24,0,0,111.93520355955212,Intel Core i5,Intel,500,0,0,0,Windows
1028,Dell,Ultrabook,8,1.29,951.79,1,0,276.053530085501,Intel Core i5,Intel,0,256,0,0,Windows
1029,HP,Notebook,8,2.63,632.97,0,0,127.33567457123112,Intel Core i5,Nvidia,0,256,0,0,Windows
1030,HP,Notebook,4,1.64,570.26,0,0,111.93520355955212,Intel Core i5,Intel,0,256,0,0,Windows
1031,Acer,Notebook,6,2.1,239.71,0,0,100.45466986113652,AMD Processor,AMD,1000,0,0,0,Windows
1032,MSI,Gaming,8,2.7,698.49,0,0,127.33567457123112,Intel Core i7,Nvidia,1000,128,0,0,Windows
1033,HP,Notebook,8,1.95,700.37,0,0,157.3505121487356,Intel Core i5,Intel,0,256,0,0,Windows
1034,HP,Notebook,8,1.84,720.29,0,0,141.21199808219862,Intel Core i7,Intel,0,256,0,0,Windows
1035,HP,Ultrabook,8,1.26,790.62,0,0,176.23257360658386,Intel Core i7,Intel,0,256,0,0,Windows
1036,HP,Notebook,4,2.04,434.87,0,0,100.45466986113652,Intel Core i5,Intel,500,0,0,0,Windows
1037,Toshiba,Ultrabook,8,1.47,1010.99,0,1,157.3505121487356,Intel Core i7,Intel,0,256,0,0,Windows
1038,Dell,Notebook,8,2.09,622.97,0,0,141.21199808219862,Intel Core i5,Intel,0,256,0,0,Windows
1039,HP,Notebook,8,1.64,592.24,0,0,157.3505121487356,Intel Core i5,Intel,0,256,0,0,Windows
1040,Lenovo,2 in 1 Convertible,4,1.8,496.41,1,1,141.21199808219862,Intel Core i7,Intel,0,256,0,0,Windows
1041,Vero,Notebook,2,1.45,123.55,0,0,111.93520355955212,Other Intel Processor,Intel,0,0,0,32,Windows
1042,Toshiba,Notebook,16,2.4,835.16,0,1,141.21199808219862,Intel Core i7,Nvidia,0,256,0,0,Windows
1043,Lenovo,Notebook,8,2.3,615.15,0,0,141.21199808219862,Intel Core i5,Intel,0,256,0,0,Windows
1044,HP,Notebook,4,1.54,586.08,0,0,157.3505121487356,Intel Core i5,Intel,500,0,0,0,Windows
1045,HP,Notebook,8,1.84,1232.73,0,0,141.21199808219862,Intel Core i5,Intel,500,256,0,0,Windows
1046,HP,Notebook,8,1.43,860.95,0,0,157.3505121487356,Intel Core i5,Intel,0,256,0,0,Windows
1047,MSI,Gaming,16,3.78,905.87,0,1,127.33567457123112,Intel Core i7,Nvidia,1000,256,0,0,Windows
1048,Lenovo,Gaming,16,4.6,1342.12,0,1,127.33567457123112,Intel Core i7,Nvidia,1000,128,0,0,Windows
1049,Asus,Netbook,4,1.2,168.73,0,0,135.0942111925629,Other Intel Processor,Intel,0,0,0,16,Others
1050,Lenovo,Notebook,16,1.1,1535.53,0,1,209.8006828649808,Intel Core i7,Intel,0,256,0,0,Windows
1051,HP,Notebook,8,1.91,573.77,0,1,141.21199808219862,Intel Core i7,Nvidia,1000,0,0,0,Windows
1052,Dell,2 in 1 Convertible,8,2.3,641.17,1,1,141.21199808219862,Intel Core i5,Intel,0,256,0,0,Windows
1053,HP,Notebook,4,2.04,573.77,0,0,100.45466986113652,Intel Core i5,Intel,0,256,0,0,Windows
1054,Dell,Ultrabook,16,1.2,1321.02,1,0,276.053530085501,Intel Core i7,Intel,0,1000,0,0,Windows
1055,HP,Notebook,4,2.31,413.27,0,0,100.45466986113652,Intel Core i3,Intel,500,0,0,0,Windows
1056,HP,Notebook,4,1.96,292.45,0,0,100.45466986113652,Intel Core i5,Intel,500,0,0,0,Others
1057,Acer,Notebook,8,2.4,263.15,0,0,100.45466986113652,AMD Processor,AMD,1000,0,0,0,Windows
1058,Dell,2 in 1 Convertible,12,1.6,761.32,1,1,165.6321180513006,Intel Core i7,Intel,0,256,0,0,Windows
1059,MSI,Gaming,16,2.94,1066.08,0,0,141.21199808219862,Intel Core i7,Nvidia,1000,256,0,0,Windows
1061,Asus,Gaming,16,4.0,584.91,0,1,127.33567457123112,Intel Core i7,Nvidia,1000,0,0,0,Others
1062,Dell,Notebook,4,2.25,327.62,0,0,141.21199808219862,Intel Core i5,Intel,1000,0,0,0,Windows
1063,Dell,Notebook,16,2.32,580.21,0,0,141.21199808219862,Intel Core i7,AMD,2000,0,0,0,Windows
1064,MSI,Gaming,16,1.8,1130.55,0,0,141.21199808219862,Intel Core i7,Nvidia,1000,256,0,0,Windows
1065,Dell,Ultrabook,8,1.29,854.5,0,0,165.6321180513006,Intel Core i7,Intel,0,256,0,0,Windows
1066,Asus,Gaming,64,3.58,2329.67,0,1,127.33567457123112,Intel Core i7,Nvidia,0,1000,0,0,Windows
1067,Dell,2 in 1 Convertible,8,1.62,467.7,1,0,165.6321180513006,Intel Core i7,Intel,0,256,0,0,Windows
1068,Dell,Gaming,16,3.21,778.9,0,0,282.42399616439724,Intel Core i7,Nvidia,1000,256,0,0,Windows
1069,Apple,Ultrabook,8,0.92,761.9,0,1,226.4155471693585,Other Intel Processor,Intel,0,0,0,256,Mac
1070,Dell,Notebook,4,2.06,282.48,0,0,100.45466986113652,Intel Core i3,Intel,500,0,0,0,Windows
1071,HP,Notebook,4,2.31,702.71,0,0,100.45466986113652,Intel Core i5,Intel,500,0,0,0,Windows
1072,HP,Ultrabook,8,1.26,702.71,0,0,176.23257360658386,Intel Core i5,Intel,0,256,0,0,Windows
1073,HP,Notebook,8,1.49,638.83,0,0,165.6321180513006,Intel Core i7,Intel,0,256,0,0,Windows
1074,Lenovo,Ultrabook,8,1.3,1004.24,1,1,176.23257360658386,Intel Core i7,Intel,0,256,0,0,Windows
1075,Lenovo,Notebook,8,3.0,386.23,0,0,106.11306214269258,Intel Core i5,AMD,1000,0,0,0,Windows
1076,Lenovo,Notebook,4,2.3,572.6,0,1,141.21199808219862,Intel Core i5,Nvidia,1000,0,0,0,Windows
1077,MSI,Gaming,16,3.78,1464.61,0,0,127.33567457123112,Intel Core i7,Nvidia,1000,256,0,0,Windows
1078,Lenovo,Notebook,4,2.1,316.48,0,0,100.45466986113652,Intel Core i5,Intel,500,0,0,0,Windows
1079,HP,Notebook,4,2.31,550.92,0,0,141.21199808219862,Intel Core i5,Intel,500,0,0,0,Windows
1080,Lenovo,Ultrabook,8,0.99,819.93,1,1,234.9767648087785,Other Intel Processor,Intel,0,512,0,0,Windows
1081,Lenovo,Gaming,32,4.6,1898.9,0,1,127.33567457123112,Intel Core i7,Nvidia,0,512,1000,0,Windows
1082,Lenovo,2 in 1 Convertible,4,0.69,378.77,1,1,224.1738090785728,Other Intel Processor,Intel,0,0,0,64,Windows
1083,HP,Ultrabook,16,1.3,1200.88,0,1,331.2642361026012,Intel Core i7,Intel,0,512,0,0,Windows
1084,Dell,Notebook,8,2.18,439.56,0,0,141.21199808219862,Intel Core i5,Intel,0,256,0,0,Windows
1085,HP,Notebook,4,1.54,604.24,0,0,157.3505121487356,Intel Core i5,Intel,500,0,0,0,Windows
1086,HP,Workstation,8,1.9,876.19,0,0,141.21199808219862,Intel Core i7,AMD,0,256,0,0,Windows
1087,Lenovo,Notebook,8,1.7,702.71,0,0,157.3505121487356,Intel Core i5,Intel,0,180,0,0,Windows
1088,HP,Notebook,4,1.29,360.44,0,0,276.053530085501,Other Intel Processor,Intel,0,0,0,32,Others
1089,Acer,Notebook,4,2.4,226.81,0,0,100.45466986113652,AMD Processor,AMD,500,0,0,0,Windows
1090,Dell,Notebook,4,2.2,230.62,0,0,100.45466986113652,Other Intel Processor,Intel,500,0,0,0,Others
1091,HP,Notebook,4,1.86,202.78,0,0,100.45466986113652,Intel Core i3,Intel,1000,0,0,0,Others
1092,Asus,Gaming,8,2.7,937.14,0,1,127.33567457123112,Intel Core i7,Nvidia,1000,256,0,0,Windows
1093,Dell,Ultrabook,4,1.4,479.62,0,1,165.6321180513006,Intel Core i5,AMD,0,256,0,0,Windows
1094,HP,Netbook,4,2.4,937.14,0,0,125.36742798669836,Intel Core i5,Intel,0,128,0,0,Windows
1095,Acer,Notebook,8,2.4,468.28,0,0,141.21199808219862,Intel Core i5,Nvidia,1000,256,0,0,Windows
1096,Dell,Notebook,8,2.36,374.39,0,0,141.21199808219862,Intel Core i5,AMD,1000,0,0,0,Windows
1097,MSI,Gaming,8,2.6,937.14,0,0,127.33567457123112,Intel Core i7,Nvidia,0,256,0,0,Windows
1098,HP,Notebook,4,1.96,293.04,0,0,100.45466986113652,Other Intel Processor,Intel,1000,0,0,0,Windows
1099,Asus,Gaming,16,4.3,1347.4,0,1,127.33567457123112,Intel Core i7,Nvidia,1000,128,0,0,Windows
1100,Dell,Ultrabook,4,1.5,665.29,0,0,125.36742798669836,Intel Core i3,Intel,500,0,0,0,Windows
1101,Dell,Ultrabook,4,1.5,683.94,0,0,125.36742798669836,Intel Core i3,Intel,0,128,0,0,Windows
1102,Acer,Notebook,4,2.2,122.49,0,0,100.45466986113652,Other Intel Processor,Intel,0,16,0,0,Others
1103,HP,Workstation,8,3.0,1699.05,0,1,127.33567457123112,Intel Core i7,AMD,1000,0,0,0,Windows
1104,Lenovo,Gaming,16,2.4,702.71,0,0,141.21199808219862,Intel Core i7,Nvidia,0,512,0,0,Windows
1105,Dell,Ultrabook,8,1.5,828.19,0,0,125.36742798669836,Intel Core i5,Intel,0,256,0,0,Windows
1106,MSI,Gaming,8,2.9,885.68,0,0,127.33567457123112,Intel Core i7,Nvidia,1000,128,0,0,Windows
1107,Lenovo,2 in 1 Convertible,4,2.1,508.13,1,1,141.21199808219862,Intel Core i5,Intel,0,256,0,0,Windows
1108,HP,Notebook,4,2.1,233.26,0,0,141.21199808219862,AMD Processor,AMD,1000,0,0,0,Windows
1109,Asus,Gaming,16,2.59,784.76,0,1,141.21199808219862,Intel Core i7,Nvidia,1000,128,0,0,Windows
1110,HP,Notebook,8,1.16,995.75,1,0,276.053530085501,Other Intel Processor,Intel,0,256,0,0,Windows
1111,Dell,Notebook,4,2.24,450.78,0,0,100.45466986113652,Intel Core i5,AMD,500,0,0,0,Windows
1112,Lenovo,Notebook,4,2.1,251.43,0,0,100.45466986113652,Intel Core i3,Intel,0,128,0,0,Windows
1113,HP,Ultrabook,8,1.16,1153.99,0,0,165.6321180513006,Intel Core i7,Intel,0,512,0,0,Windows
1114,Lenovo,2 in 1 Convertible,4,0.69,321.76,1,1,224.1738090785728,Other Intel Processor,Intel,0,0,0,64,Others
1115,Dell,Ultrabook,8,1.23,808.2,0,0,165.6321180513006,Intel Core i7,Intel,0,256,0,0,Windows
1116,Lenovo,Gaming,16,4.6,1611.71,0,1,127.33567457123112,Intel Core i7,Nvidia,0,256,1000,0,Windows
1117,Razer,Ultrabook,8,1.25,603.08,1,0,352.4651472131677,Intel Core i7,Intel,0,256,0,0,Windows
1118,Toshiba,Ultrabook,16,1.05,1304.61,0,0,165.6321180513006,Intel Core i7,Intel,0,512,0,0,Windows
1119,Asus,Gaming,8,3.52,769.22,0,0,127.33567457123112,Intel Core i7,Nvidia,1000,128,0,0,Windows
1120,Vero,Notebook,4,1.35,114.87,0,0,165.6321180513006,Other Intel Processor,Intel,0,0,0,32,Windows
1121,HP,Notebook,8,1.16,990.48,0,0,165.6321180513006,Intel Core i5,Intel,0,256,0,0,Windows
1122,HP,Notebook,8,1.43,886.74,0,0,157.3505121487356,Intel Core i5,Intel,0,256,0,0,Windows
1123,Dell,Notebook,4,2.09,306.89,0,0,100.45466986113652,Intel Core i5,Intel,500,0,0,0,Others
1124,Asus,Notebook,4,2.0,254.94,0,0,100.45466986113652,Intel Core i3,Intel,1000,0,0,0,Windows
1125,Lenovo,2 in 1 Convertible,8,1.8,978.17,1,1,157.3505121487356,Intel Core i7,Intel,0,256,0,0,Windows
1126,Lenovo,2 in 1 Convertible,4,0.69,280.73,1,1,224.1738090785728,Other Intel Processor,Intel,0,0,0,64,Windows
1127,HP,Ultrabook,8,1.26,1110.62,0,0,125.36742798669836,Intel Core i5,Intel,0,256,0,0,Windows
1128,Lenovo,Gaming,8,2.4,579.63,0,1,141.21199808219862,Intel Core i5,Nvidia,1000,128,0,0,Others
1129,HP,Gaming,8,3.35,661.68,0,1,127.33567457123112,Intel Core i5,Nvidia,1000,128,0,0,Windows
1130,HP,Notebook,8,2.04,368.64,0,0,100.45466986113652,Intel Core i7,Intel,2000,0,0,0,Windows
1131,Lenovo,2 in 1 Convertible,8,1.8,1201.69,1,1,157.3505121487356,Intel Core i7,Nvidia,0,512,0,0,Windows
1132,Asus,Notebook,4,1.5,162.93,0,0,111.93520355955212,Other Intel Processor,Intel,0,0,0,32,Windows
1133,HP,Ultrabook,8,1.84,440.73,0,0,141.21199808219862,Intel Core i7,Intel,0,256,0,0,Windows
1134,Acer,Notebook,4,2.23,361.03,0,0,141.21199808219862,Intel Core i5,Nvidia,1000,0,0,0,Windows
1135,Lenovo,Notebook,16,2.5,644.1,0,0,141.21199808219862,Intel Core i7,AMD,0,0,1000,0,Windows
1136,HP,Workstation,8,3.0,2314.66,0,1,127.33567457123112,Intel Core i7,Nvidia,0,256,0,0,Windows
1137,Dell,Notebook,8,2.5,459.49,0,0,100.45466986113652,Intel Core i5,AMD,1000,0,0,0,Windows
1138,MSI,Gaming,16,3.78,1406.01,0,0,127.33567457123112,Intel Core i7,Nvidia,1000,256,0,0,Windows
1139,HP,Ultrabook,8,1.88,1272.8,0,0,141.21199808219862,Intel Core i7,Intel,0,256,0,0,Windows
1140,Lenovo,2 in 1 Convertible,16,2.8,1430.04,1,1,209.8006828649808,Intel Core i7,Intel,0,512,0,0,Windows
1141,MSI,Gaming,8,2.4,669.77,0,0,141.21199808219862,Intel Core i7,Nvidia,1000,128,0,0,Windows
1142,HP,2 in 1 Convertible,8,1.48,954.72,1,0,165.6321180513006,Intel Core i5,Intel,0,256,0,0,Windows
1143,HP,Workstation,8,2.59,1306.37,0,1,141.21199808219862,Intel Core i7,Nvidia,0,256,0,0,Windows
1144,HP,2 in 1 Convertible,8,1.48,1054.36,1,0,220.84282406840083,Intel Core i7,Intel,0,256,0,0,Windows
1145,HP,Workstation,8,2.0,1112.97,0,0,141.21199808219862,Intel Core i7,Nvidia,0,256,0,0,Windows
1146,HP,Ultrabook,8,1.26,1346.2,0,0,176.23257360658386,Intel Core i7,Intel,0,256,0,0,Windows
1147,Dell,Notebook,8,2.18,591.88,0,0,141.21199808219862,Intel Core i7,Nvidia,0,256,0,0,Windows
1148,HP,Notebook,8,1.88,925.42,0,0,141.21199808219862,Intel Core i5,Intel,0,256,0,0,Windows
1149,Lenovo,2 in 1 Convertible,8,1.27,1370.84,1,1,209.8006828649808,Intel Core i7,Intel,0,256,0,0,Windows
1150,Lenovo,Notebook,4,1.9,198.68,0,0,100.45466986113652,Intel Core i3,Intel,1000,0,0,0,Others
1151,HP,Notebook,4,1.86,174.07,0,0,100.45466986113652,AMD Processor,AMD,500,0,0,0,Windows
1152,Lenovo,Notebook,8,2.32,351.06,0,0,141.21199808219862,Intel Core i5,AMD,1000,0,0,0,Others
1153,Dell,Gaming,8,2.62,702.71,0,0,141.21199808219862,Intel Core i7,Nvidia,1000,0,0,0,Windows
1154,Dell,Notebook,8,2.04,1319.08,1,1,282.42399616439724,Intel Core i5,Nvidia,0,256,0,0,Windows
1155,HP,Notebook,4,1.91,280.67,0,0,141.21199808219862,AMD Processor,AMD,0,256,0,0,Windows
1156,MSI,Gaming,16,2.7,874.9,0,0,127.33567457123112,Intel Core i7,Nvidia,1000,256,0,0,Windows
1157,Lenovo,Ultrabook,12,1.4,1347.4,0,0,157.3505121487356,Intel Core i7,Intel,0,512,0,0,Windows
1158,Lenovo,Notebook,8,2.5,462.12,0,0,141.21199808219862,Intel Core i5,AMD,0,0,1000,0,Windows
1159,HP,2 in 1 Convertible,8,1.48,1196.19,1,0,220.84282406840083,Intel Core i7,Intel,0,512,0,0,Windows
1160,Lenovo,Ultrabook,8,1.7,878.53,0,0,157.3505121487356,Intel Core i7,Intel,0,256,0,0,Windows
1161,MSI,Gaming,16,1.7,1036.78,0,0,157.3505121487356,Intel Core i7,Nvidia,1000,256,0,0,Windows
1162,HP,Gaming,8,2.62,526.89,0,1,141.21199808219862,Intel Core i7,Nvidia,1000,0,0,0,Windows
1163,Lenovo,Notebook,8,2.2,269.01,0,0,100.45466986113652,Intel Core i3,Intel,1000,0,0,0,Windows
1164,HP,Notebook,4,2.1,279.55,0,0,100.45466986113652,Intel Core i5,Intel,500,0,0,0,Others
1165,Dell,Gaming,8,2.62,877.95,0,0,282.42399616439724,Intel Core i7,Nvidia,1000,128,0,0,Windows
1166,Lenovo,Notebook,8,1.95,814.65,0,1,141.21199808219862,Intel Core i5,Intel,0,256,0,0,Windows
1167,Lenovo,Notebook,4,2.2,274.29,0,0,141.21199808219862,Intel Core i3,Nvidia,1000,0,0,0,Windows
1168,HP,Notebook,2,1.44,145.93,0,0,111.93520355955212,Other Intel Processor,Intel,0,0,0,32,Windows
1169,MSI,Gaming,8,2.2,491.72,0,1,141.21199808219862,Intel Core i7,Nvidia,1000,0,0,0,Windows
1170,HP,Notebook,8,1.96,397.95,0,0,141.21199808219862,Intel Core i7,Intel,0,256,0,0,Windows
1171,HP,Notebook,16,2.1,679.27,0,0,141.21199808219862,Intel Core i7,Intel,0,512,0,0,Windows
1172,Asus,Notebook,4,2.2,216.26,0,0,100.45466986113652,Other Intel Processor,Intel,500,0,0,0,Windows
1173,Lenovo,Notebook,4,2.1,233.26,0,0,100.45466986113652,Intel Core i5,Intel,500,0,0,0,Others
1174,Lenovo,Notebook,8,2.2,415.53,0,0,141.21199808219862,Intel Core i7,Nvidia,1000,0,0,0,Others
1175,Asus,Notebook,4,2.0,450.7,0,0,157.3505121487356,Intel Core i3,Intel,0,256,0,0,Windows
1176,Lenovo,Notebook,4,2.32,483.52,0,0,141.21199808219862,Intel Core i7,Intel,0,0,1000,0,Windows
1177,Lenovo,Gaming,16,3.31,764.83,0,1,141.21199808219862,Intel Core i7,Nvidia,0,512,0,0,Windows
1178,MSI,Gaming,16,1.91,1262.05,0,0,141.21199808219862,Intel Core i7,Nvidia,1000,128,0,0,Windows
1179,HP,Notebook,4,2.07,380.95,0,0,100.45466986113652,Intel Core i3,Intel,500,0,0,0,Windows
1180,Lenovo,2 in 1 Convertible,8,1.36,959.41,1,1,209.8006828649808,Intel Core i5,Intel,0,256,0,0,Windows
1181,Lenovo,Ultrabook,6,1.54,487.03,0,0,141.21199808219862,Intel Core i7,Nvidia,0,256,0,0,Windows
1182,Dell,Notebook,8,1.98,524.55,0,0,141.21199808219862,Intel Core i7,Nvidia,0,256,0,0,Others
1183,Acer,Notebook,4,2.1,195.16,0,0,100.45466986113652,Other Intel Processor,Intel,500,0,0,0,Windows
1184,HP,Notebook,6,2.18,468.28,0,1,141.21199808219862,Intel Core i7,Nvidia,1000,0,0,0,Windows
1185,Asus,Gaming,8,2.591,532.75,0,1,141.21199808219862,Intel Core i7,Nvidia,1000,256,0,0,Windows
1186,Dell,2 in 1 Convertible,16,2.09,690.99,1,0,141.21199808219862,Intel Core i7,Intel,0,512,0,0,Windows
1187,Acer,Notebook,4,2.23,404.98,0,0,141.21199808219862,Intel Core i5,Nvidia,0,256,0,0,Windows
1188,Dell,Ultrabook,8,1.23,644.1,1,0,276.053530085501,Intel Core i5,Intel,0,256,0,0,Others
1189,Acer,Gaming,16,4.2,1523.22,0,1,127.33567457123112,Intel Core i7,Nvidia,1000,256,0,0,Windows
1190,Lenovo,Gaming,8,2.4,480.0,0,1,141.21199808219862,Intel Core i5,Nvidia,1000,0,0,0,Windows
1192,HP,Notebook,4,1.86,284.25,0,0,100.45466986113652,Intel Core i5,Intel,500,0,0,0,Windows
1193,Apple,Ultrabook,8,0.92,681.61,0,1,226.4155471693585,Other Intel Processor,Intel,0,0,0,256,Mac
1194,Dell,2 in 1 Convertible,8,1.6,702.71,1,1,165.6321180513006,Intel Core i5,Intel,0,256,0,0,Windows
1195,HP,Notebook,12,2.21,777.73,0,1,141.21199808219862,Intel Core i7,Nvidia,1000,128,0,0,Windows
1196,Lenovo,Notebook,4,1.9,215.68,0,0,100.45466986113652,Intel Core i3,AMD,1000,0,0,0,Others
1197,Asus,Gaming,16,4.3,1260.07,0,1,127.33567457123112,Intel Core i7,Nvidia,1000,512,0,0,Windows
1198,Acer,Notebook,4,2.1,159.41,0,0,100.45466986113652,Other Intel Processor,Intel,1000,0,0,0,Others
1199,MSI,Gaming,16,2.43,1200.82,0,0,127.33567457123112,Intel Core i7,Nvidia,1000,256,0,0,Windows
1200,Dell,Notebook,4,2.3,292.45,0,0,100.45466986113652,Intel Core i3,AMD,0,128,0,0,Windows
